movie_id,movie_name,year,genre,description,director,director_id,star,star_id
tt1587157,Yu-Gi-Oh! Bonds Beyond Time,2010,action,"Yugi, Jaden and Yusei must travel through time and team up to save a children's card game.",Ken'ichi Takeshita,/name/nm1100497/,"Gregory Abbey, 
Matthew Labyorteaux, 
Dan Green, 
Sean Schemmel","/name/nm0969153/,/name/nm0479612/,/name/nm0337751/,/name/nm0770832/"
tt0326746,Baba,2002,action,"Baba is an atheist who always questions the existence of a higher power. But when a turn of events bestows him with divine powers, he uses the opportunity to help other people.",Suresh Krishna,/name/nm0471452/,"Rajinikanth, 
Goundamani, 
Manisha Koirala, 
M.N. Nambiar","/name/nm0707425/,/name/nm1129966/,/name/nm0463539/,/name/nm0620630/"
tt16226674,Snow Monster,2019,action,"With the rapid development of science and technology in the future, a Gene Research Company sent Shen Yiqin and others into the mysterious snowy area on the edge of the Arctic. Unexpectedly, they were attacked by unknown giant creatures.",Huang He,/name/nm11572790/,"Juncheng Wu, 
Yongxian Zhang, 
Tang Xin, 
Yongbo Jiang","/name/nm9036362/,/name/nm10076106/,/name/nm12758756/,/name/nm7407589/"
tt0115701,Blast,1997,action,"Terrorists are holding the U.S. Olympic swim team hostage, and only janitor Jack Bryant (Linden Ashby) can stop them.",Albert Pyun,/name/nm0089502/,"Linden Ashby, 
Andrew Divoff, 
Kimberly Warren, 
Rutger Hauer","/name/nm0000798/,/name/nm0228678/,/name/nm0912918/,/name/nm0000442/"
tt0074747,The Killer Meteors,1976,action,"\"Mei Xing He is a local hero, as known as \"\"Killer Meteors\"\"",his secret weapon makes him invincible. However,when Hua Wu Bin,another powerful local character seeks his assistance,"Mei Xing He will face the deadliest challenge of his life.\""
tt0239235,Anji,2004,action,"Orphaned Arjun lives a poor lifestyle in an ashram along with his mentor, known simply as Guruji, and several other younger orphans in a forest region, Shivgiri which is accessible via ...                See full summary »",Kodi Ramakrishna,/name/nm0707952/,"Chiranjeevi, 
Namrata Shirodkar, 
Tinnu Anand, 
Nagendra Babu","/name/nm0158112/,/name/nm0794363/,/name/nm0025627/,/name/nm0619305/"
tt22542668,Yue jie,2022,action,The story starts with a Malaysian police detective - Chia Zhong Yi. In his desperate search for his daughter Hazel who was being kidnapped by child traffickers.,Lai Huat Ng,/name/nm1350643/,"Henley Hii, 
Hou Ren Choo, 
Rosyam Nor, 
Geping Zheng","/name/nm4753839/,/name/nm0955803/,/name/nm0634831/,/name/nm1168622/"
tt0282179,Spiders II: Breeding Ground,2001,action,"After the events of Spiders (2000), a scientist conducts genetic tests, and a couple becomes the perfect host. Now, the hunt is on, as an army of arachnids is after the succulent human flesh. Who can stop the spiders' feeding frenzy?",Sam Firstenberg,/name/nm0278735/,"Stephanie Niznik, 
Greg Cromer, 
Daniel Quinn, 
Richard Moll","/name/nm0633318/,/name/nm0188614/,/name/nm0703809/,/name/nm0596959/"
tt0045220,Tarzan's Savage Fury,1952,action,"Tarzan acts as a guide for two British government agents recently arrived in Africa to secure a great cache of diamonds for the English military. However, the agents are not what they seem.",Cy Endfield,/name/nm0256831/,"Lex Barker, 
Dorothy Hart, 
Patric Knowles, 
Charles Korvin","/name/nm0000851/,/name/nm0366253/,/name/nm0461549/,/name/nm0439959/"
tt7287680,The Immortal Wars: Resurgence,2019,action,The freedom war between Dominion and the rebels has just begun. Trikalypse joins forces with the rebel leader and her team of freedom fighters. They must now fight back to bring Dominion down and expose him to the world.,Joe Lujan,/name/nm5619726/,"Eric Roberts, 
Mindy Robinson, 
Christopher Bencomo, 
Bill Oberst Jr.","/name/nm0000616/,/name/nm4535518/,/name/nm3703126/,/name/nm2454994/"
tt4372572,Midnight Massacre,2023,action,"An outlaw terrorist organization led by Cleopatra, Mark Antony, and Julius Caesar plot to create a new government after WWIII. Only three men will stand in their way at all costs with the fate of the future of humanity depending on them.","Travis Bowen, 
Byron Cherry, 
Don Pedro Colley, 
Linda Harrison",/name/nm1832399/,"Susie Feldman, 
Linda Harrison, 
Don Pedro Colley, 
Byron Cherry","/name/nm0156057/,/name/nm0171824/,/name/nm7065700/,/name/nm1813680/,/name/nm0365709/,/name/nm0171824/,/name/nm0156057/"
tt3059106,Satya 2,2013,action,"To build a strong underworld, a man comes to Mumbai to rectify the errors made by previous mafia leaders.",Ram Gopal Varma,/name/nm0890060/,"Puneet Singh Ratn, 
Sharwanand, 
Anaika Soti, 
Mahesh Thakur","/name/nm5804703/,/name/nm2319565/,/name/nm5804704/,/name/nm0856899/"
tt0055182,The Miracle of the Wolves,1961,action,"In the 15th century France, only one honest knight stands up on protection of a young noblewoman when she finds herself trapped in enmity between a king and a treacherous nobility.",André Hunebelle,/name/nm0402161/,"Jean Marais, 
Rosanna Schiaffino, 
Roger Hanin, 
Jean-Louis Barrault","/name/nm0544786/,/name/nm0771268/,/name/nm0359894/,/name/nm0056761/"
tt4144156,Iron Girl: Ultimate Weapon,2015,action,"Set in the near future in a lawless world. Kurisu Saotome (Kirara Asuka) is a beautiful woman, but she is also a deadly bounty hunter. She wears an armored suit, possessing great power, and...                See full summary »",Ken'ichi Fujiwara,/name/nm1870886/,"Asami, 
Kirara Asuka, 
Hiroaki Iwanaga, 
Ryûnosuke Kawai","/name/nm1995372/,/name/nm4048450/,/name/nm4284529/,/name/nm2698535/"
tt0122642,One Tough Cop,1998,action,"A detective tries to remain loyal to his partner, and his best friend - a mobster.",Bruno Barreto,/name/nm0000853/,"Stephen Baldwin, 
Chris Penn, 
Gina Gershon, 
Michael McGlone","/name/nm0000286/,/name/nm0001606/,/name/nm0000153/,/name/nm0569458/"
tt0077973,Nan Shao Lin yu bei Shao Lin,1978,action,"Critically acclaimed director Chang Cheh has The Five Venoms turn Shaolin fighters as they challenge the authority of the evil Chings in Invincible Shaolin. Per usual, the fights will knock your socks off.",Cheh Chang,/name/nm0151653/,"Feng Lu, 
Sheng Chiang, 
Chien Sun, 
Phillip Chung-Fung Kwok","/name/nm0523711/,/name/nm0156982/,/name/nm0838935/,/name/nm0477231/"
tt3141810,Vendetta for the Saint,1969,action,"Set against an appealingly sunny Sicilian backdrop, this movie finds Simon Templar, an elegant thief and ethical busybody, outraged when a British banker is murdered after he recognizes an old colleague-turned-Mafia kingpin.",Jim O'Connolly,/name/nm0640226/,"Roger Moore, 
Ian Hendry, 
Rosemary Dexter, 
Aimi MacDonald","/name/nm0000549/,/name/nm0376915/,/name/nm0223326/,/name/nm0531597/"
tt4937114,Rogue Warrior: Robot Fighter,2016,action,"In the distant future, humanity is overthrown by artificial intelligence on Earth and other worlds.",Neil Johnson,/name/nm1484928/,"Tracey Birdsall, 
William Kircher, 
Daz Crawford, 
Stephen Manley","/name/nm0435942/,/name/nm0456270/,/name/nm0186743/,/name/nm0542603/"
tt1989632,Surge of Power: Revenge of the Sequel,2016,action,"Surge leaves his home town, Big City, to pursue his arch enemy headed to Las Vegas to find mysterious crystals key to the diabolical plan of an even greater super villain, which erupts in a battle on Hoover Dam and back in Big City.","Antonio Lexerot, 
Vincent J. Roth",/name/nm2415415/,"Antonio Lexerot, 
Joshua Carlson, 
John Venturini, 
Darius Santos","/name/nm1717182/,/name/nm2415415/,/name/nm4166322/,/name/nm1656355/,/name/nm6578685/"
tt9618604,Shark Island,2021,action,"A magazine photo shoot is scheduled to take place on a remote, shark infested island.",Stephen Scruffy Edgewood,/name/nm10408012/,"Michael Paré, 
Jude S. Walko, 
Selina Wiesmann, 
Russell Geoffrey Banks","/name/nm0001595/,/name/nm0908351/,/name/nm7260890/,/name/nm3086789/"
tt0116024,Daraar,1996,action,"Rich industrialist Raj meets Priya in Shimla and falls madly in love with her, but she ignores him. Her mother tells her she should marry him as he is a good person, and she should tell him...                See full summary »","Abbas Alibhai Burmawalla, 
Mastan Alibhai Burmawalla",/name/nm0122216/,"Rishi Kapoor, 
Juhi Chawla, 
Arbaaz Khan, 
Sushma Seth","/name/nm0122217/,/name/nm0438501/,/name/nm0004487/,/name/nm0451170/,/name/nm0786024/"
tt14129556,Enpathukalile Ebhyamar,2021,action,"ENPATHUKALILE EBHYANMAR is a film set in the eighties. Shajahan, the protagonist leaves his native place due to a problem caused by his father. Later his life takes on a whole new dimension in a way that he never thought possible.",Shaji Yusuf,/name/nm12355404/,"Saju Kodiyan, 
Kulappulli Leela, 
Seema G. Nair, 
Nizamudheen","/name/nm1523790/,/name/nm1728630/,/name/nm1032596/,/name/nm12355405/"
tt8804830,HellKat,2021,action,"A fallen MMA fighter must win a netherworld no-holds-barred death tournament against man, beast and demon to save her soul.","Scott Jeffrey, 
Rebecca Matthews",/name/nm8448178/,"Adrian Bouchet, 
Richard D. Myers, 
Sarah T. Cohen, 
Lewis Sycamore","/name/nm9107519/,/name/nm1345685/,/name/nm7317659/,/name/nm5999323/,/name/nm11012966/"
tt0074300,Challenge of the Masters,1976,action,"Teenager Wong Fei-hung is sent to train in the art of hung gar kung fu from his father's teacher, Luk Ah-choy. With training complete, Wong must fight an assassin and regain the honor of his school.",Chia-Liang Liu,/name/nm0514906/,"Chia-Hui Liu, 
Kuan Tai Chen, 
Yue Wong, 
Lily Li","/name/nm0514904/,/name/nm0155291/,/name/nm0399070/,/name/nm0497763/"
tt4030354,Timber the Treasure Dog,2016,action,A boy rises to the occasion with his best friend (a lovable talking dog) to save his home and family.,Ari Novak,/name/nm1788026/,"Kix Brooks, 
Wilford Brimley, 
J.D. Hoppe, 
Averie South","/name/nm0112094/,/name/nm0000979/,/name/nm6764179/,/name/nm6764180/"
tt6730970,212 Warrior,2018,action,"Indonesia, the 16th century, Wiro Sableng, a disciple from a mysterious Warrior named Sinto Gendeng, got a mission from his Master to take down Mahesa Birawa, her former disciple who betrayed her.",Angga Dwimas Sasongko,/name/nm2806693/,"Vino G. Bastian, 
Yayan Ruhian, 
Fariz Alfarazi, 
Ruth Marini","/name/nm2534580/,/name/nm3345670/,/name/nm9321610/,/name/nm9321609/"
tt0286635,Fulltime Killer,2001,action,Two very different hitmen find themselves to be in each other's way. They use all their skill to solve the problem.,"Johnnie To, 
Ka-Fai Wai",/name/nm0864775/,"Andy Lau, 
Takashi Sorimachi, 
Kelly Lin, 
Simon Yam","/name/nm0906413/,/name/nm0490489/,/name/nm0815043/,/name/nm0510914/,/name/nm0945189/"
tt8932756,Things I Do for Money,2019,action,A young Japanese Canadian cellist finds a big bag of money and all the woes that go along with it.,Warren P. Sonoda,/name/nm1284464/,"Theodor Aoki, 
Maximilian Aoki, 
Yodit Tewoderos, 
Rhett Morita","/name/nm10090984/,/name/nm10090983/,/name/nm10091099/,/name/nm0605731/"
tt14802300,The Death of Batman,2021,action,"In this free experimental film that continues his Kryptonian Epic saga, Max Landis presents a second person account of the final night of The Batman's life. Bruce Wayne and Clark Kent go on...                See full summary »",Max Landis,/name/nm0484840/,"Jaden Libran, 
Faye Tamasa","/name/nm13426155/,/name/nm7595166/"
tt6340112,Bogan,2017,action,Who is Bogan? That is the question that drives this movie about things not being as they seem.,Lakshman,/name/nm7121260/,"Jayam Ravi, 
Arvind Swami, 
Hansika Motwani, 
Nassar","/name/nm1865947/,/name/nm0841552/,/name/nm1394426/,/name/nm0621937/"
tt17517702,Phoenix,XIX,action,"\"It follows Fiona \"\"Phoenix\"\" Grant","a U.S. Army veteran Sergeant teaching hand-to-hand combat skills in Afghanistan. She receives word that her father has been killed in Florida.\"",Daniel Zirilli,/name/nm0957169/,"Natalie Eva Marie, 
Randy Couture, 
Neal McDonough, 
Oleg Prudius"
tt6250554,Payday,2018,action,"When inexperienced criminal Ben holds up a small-town restaurant, the poorly-planned robbery spirals into a hostage crisis beyond his control. Trapped inside with him is his girlfriend, manager Adie Graham, a cunning sociopath.",Chase Dudley,/name/nm4086269/,"Bishop Stevens, 
Colton Wheeler, 
Lara Jean Mummert-Sullivan, 
Derek Babb","/name/nm6627700/,/name/nm6892692/,/name/nm3250459/,/name/nm4272693/"
tt10525174,Narco Soldiers,2019,action,"Narco Soldiers is a timely, action-packed crime thriller that explores the resurgence of the Caribbean drug routes and one couple's violent, Bonnie and Clyde-style rise to power.",Felix Limardo,/name/nm0510738/,"Rafael Amaya, 
Carolina Guerra, 
Octavio Pisano, 
Ricardo Chavira","/name/nm0024227/,/name/nm3681760/,/name/nm4537360/,/name/nm0154632/"
tt0287648,Rape! 13th Hour,1977,action,A serial rapist takes on a young protégé to his craft as he is pursued by a homosexual gang seeking vengeance for an attack on their leader.,Yasuharu Hasebe,/name/nm0367915/,"Yuri Yamashina, 
Yûdai Ishiyama, 
Hidetoshi Kageyama, 
Tamaki Katsura","/name/nm0945599/,/name/nm1001100/,/name/nm0434628/,/name/nm0997194/"
tt4930814,Double Barrel,2015,action,Two thugs accidentally set off a gang war over a pair of diamonds.,Lijo Jose Pellissery,/name/nm3859342/,"Prithviraj Sukumaran, 
Indrajith Sukumaran, 
Arya, 
Chemban Vinod Jose","/name/nm1335387/,/name/nm1011348/,/name/nm1951127/,/name/nm5584853/"
tt8223408,Defying Chase,2018,action,A stunt man is involved accidentally in a culture relics hustling crime and fight for himself in a series of dangerous adventures.,Bingyuan Li,/name/nm3034938/,"David Belle, 
Norman Chu, 
Yixuan Huang, 
Bingyuan Li","/name/nm1042642/,/name/nm0160865/,/name/nm9742308/,/name/nm3034938/"
tt3364946,Chance,2019,action,A peaceful pit bull struggles to maintain his values while surviving in the brutal world of dogfighting,Kenny Roy,/name/nm1636619/,"Eddie Goines, 
Simone Baker, 
Kenny Young, 
Alan Naggar","/name/nm1867913/,/name/nm7146497/,/name/nm0949774/,/name/nm0619314/"
tt0325804,Matar o morir,1984,action,A Mexican widowed father whose son has been murdered in the United States allies with a cop to look for the one responsible for the crime.,Rafael Villaseñor Kuri,/name/nm1100884/,"Vicente Fernández, 
Pedro Armendáriz Jr., 
Humberto Herrera, 
Gabriela Leon","/name/nm0273786/,/name/nm0001917/,/name/nm0380423/,/name/nm1205373/"
tt0072966,Fango bollente,1975,action,"The Savage Three are three young men, fresh into the world, who work together at a computer analysis company. All three appear to be calm, level-headed, well-educated young men with the ...                See full summary »",Vittorio Salerno,/name/nm0758097/,"Joe Dallesandro, 
Martine Brochard, 
Enrico Maria Salerno, 
Gianfranco De Grassi","/name/nm0198072/,/name/nm0110496/,/name/nm0758066/,/name/nm0208656/"
tt0112700,Body Count,1995,action,New Orleans cops try to capture two ruthless assassins who are trying to avenge themselves against cops who had previously set them up.,Talun Hsu,/name/nm0398848/,"Robert Davi, 
Steven Bauer, 
Brigitte Nielsen, 
Shin'ichi Chiba","/name/nm0001108/,/name/nm0000874/,/name/nm0000557/,/name/nm0002002/"
tt1059950,One Piece: The Giant Mechanical Soldier of Karakuri Castle,2006,action,"The StrawHat crew salvage a treasure chest from a sinking wreckage during a raging storm, but it turns out to be an old lady hiding inside it. To get the Straw Hat Pirates to take her home,...                See full summary »",Kônosuke Uda,/name/nm0879812/,"Takeshi Aono, 
Hiroaki Hirata, 
Kazue Ikura, 
Gorô Inagaki","/name/nm0031844/,/name/nm0386286/,/name/nm0407557/,/name/nm0408346/"
tt0083352,Dreadnaught,1981,action,"A foul-tempered mute fugitive hides out amongst a theater troupe after his criminal wife got killed by the police. He sets his sights on a cowardly laundry man, and will not rest until he kills him, while donning a theatrical face paint.",Woo-Ping Yuen,/name/nm0950759/,"Biao Yuen, 
Ka-Yan Leung, 
Shun-Yee Yuen, 
Tak-Hing Kwan","/name/nm0950707/,/name/nm0415777/,/name/nm0950751/,/name/nm0477107/"
tt6231588,Sinbad and the War of the Furies,2016,action,"On a treasure hunt gone wrong, modern-day adventurer Sinbad accidentally releases the Furies, three beautiful but terrible ancient beings powerful enough to threaten life on Earth.",Scott Wheeler,/name/nm0923959/,"John Hennigan, 
Jamie Bernadette, 
Josh Fingerhut, 
Wayne 'Crescendo' Ward","/name/nm1320717/,/name/nm2584117/,/name/nm3035058/,/name/nm0911915/"
tt0856778,Clubbed,2008,action,"An underworld drama set in the early 1980s, about a lonely factory worker whose life is transformed when he becomes a nightclub doorman.",Neil Thompson,/name/nm1578200/,"Mel Raido, 
Colin Salmon, 
Shaun Parkes, 
Scot Williams","/name/nm0706842/,/name/nm0758760/,/name/nm0662744/,/name/nm0931656/"
tt5518714,Ratnik,2020,action,"Ratnik, is the story of a World War III soldier returning home after a quarterly phase rotation programme, only to find out that her home front has now descended into some kind of chaos. ...                See full summary »",Dimeji Ajibola,/name/nm7970786/,"Osas Ighodaro, 
Bolanle Ninalowo, 
Paul Utomi, 
Adunni Ade","/name/nm2294311/,/name/nm7970787/,/name/nm6136295/,/name/nm7970788/"
tt0080638,Do Aur Do Paanch,1980,action,Two rival burglars end up at the same school with the intent of abducting a rich man's son for a large ransom.,Rakesh Kumar,/name/nm0474859/,"Shashi Kapoor, 
Amitabh Bachchan, 
Hema Malini, 
Parveen Babi","/name/nm0004434/,/name/nm0000821/,/name/nm0004564/,/name/nm0044916/"
tt4501740,Nation's Fire,2019,action,"When tragedy strikes, a single mother is forced to seek the help of her former bike club in her quest for revenge.",Thomas J. Churchill,/name/nm0994275/,"Bruce Dern, 
Gil Bellows, 
Lou Ferrigno Jr., 
Kristen Renton","/name/nm0001136/,/name/nm0004743/,/name/nm4609670/,/name/nm1012029/"
tt4446318,Rajathandhiram,2015,action,Small-time criminals plan a big-time heist. Will they be successful in their attempt ?,A.G. Amid,/name/nm7121331/,"Veera Bahu, 
Regina Cassandra, 
Pattiyal K. Shekar, 
Darbuka Siva","/name/nm3835651/,/name/nm5294556/,/name/nm7121333/,/name/nm4254923/"
tt5896962,Line Walker,2016,action,"Several cops went undercover. Due to some issues, all undercover identities were wiped clean from the police database.",Jazz Boon,/name/nm8301057/,"Nick Cheung, 
Louis Koo, 
Francis Ng, 
Charmaine Sheh","/name/nm0156533/,/name/nm0465503/,/name/nm0628757/,/name/nm1451285/"
tt2887322,The Saratov Approach,2013,action,This riveting drama tells the true story of two young American Mormon missionaries held captive and brutalized for a week in a remote part of Russia.,Garrett Batty,/name/nm1271233/,"Corbin Allred, 
Maclain Nelson, 
Nikita Bogolyubov, 
Alex Veadov","/name/nm0021607/,/name/nm1656974/,/name/nm3223614/,/name/nm0891514/"
tt6098734,Cannibal Corpse Killers,2018,action,A legion of demons have been unleashed creating an apocalyptic America. Pike leads a group of survivors fighting demonically possessed corpses through the wasteland trying to make it to ...                See full summary »,Joaquin Montalvan,/name/nm2465524/,"Dennis Haggard, 
Theresa Holly, 
Chris Shumway, 
Katherine Norland","/name/nm2517130/,/name/nm4015396/,/name/nm3545006/,/name/nm0635386/"
tt7349218,Mission China,2017,action,"Mission China is all about a journey or a mission of a retired colonel, who is appointed to rescue the daughter of the home minister of the state, who had been kidnapped by Lama, an ...                See full summary »","Zubeen Garg, 
Achinta Shankar",/name/nm0958276/,"Zubeen Garg, 
Pabitra Rabha, 
Deeplina Deka, 
Siddharth Nipon Goswami","/name/nm11156707/,/name/nm0958276/,/name/nm8404915/,/name/nm9742843/,/name/nm9742844/"
tt10017680,'P' fung bou,2019,action,"William Luk, goes undercover as a prisoner to investigate correctional officers who are receiving bribes.",David Lam,/name/nm0482595/,"Louis Koo, 
Kevin Cheng, 
Raymond Lam, 
Ka-Tung Lam","/name/nm0465503/,/name/nm0155588/,/name/nm1332451/,/name/nm0482628/"
tt20414642,A Day and a Half,2023,action,"Police officer Lukas, tracking down leads Artan and Louise, a divorced couple on an emotionally-charged road trip when Artan takes Louise hostage to reunite with his daughter. The journey ...                See full summary »",Fares Fares,/name/nm0267241/,"Alexej Manvelov, 
Fares Fares, 
Alma Pöysti, 
Bella Klaus","/name/nm3160438/,/name/nm0267241/,/name/nm1728830/,/name/nm13868391/"
tt0109178,Automatic,1995,action,"\"Robgen industries newest security system is \"\"The J Series Automatic\"\"",an android model designed and programmed to protect humans from violent attacks. But one night,"an Automatic named J269...                See full summary »\"",John Murlowski,/name/nm0613981/
tt10530704,Night Rider,2022,action,"Night Rider is an innovative, action-packed, energetic and real motion feature film. An independent action movie with epic car chases, amazing shootouts, breathtaking fights, heartwarming romance, which ends up with a remarkable twist.",Kasun Chandranath Pathirana,/name/nm9645823/,"Kalana Gunasekara, 
Yureni Noshika, 
W. Jayasiri, 
Bimal Jayakodi","/name/nm5048092/,/name/nm6347268/,/name/nm0419705/,/name/nm4005399/"
tt1084019,Black Belt,2007,action,"A Karate master's three students join the army and go their separate ways, later to unite to battle together against corruption and uphold tradition.",Shunichi Nagasaki,/name/nm0619170/,"Akihito Yagi, 
Tatsuya Naka, 
Yûji Suzuki, 
Kenji Anan","/name/nm2743310/,/name/nm2742693/,/name/nm1102296/,/name/nm0025602/"
tt0166972,American Rampage,1989,action,"A female Los Angeles cop relentlessly tries to bring down a powerful drug cartel kingpin, and losing police partner after partner in the process amid the frequent shootouts and her social life, or lack of.",David DeCoteau,/name/nm0213983/,"Kary Jane, 
Thomas Elliott, 
Troy Donahue, 
Sam Hill","/name/nm1968891/,/name/nm0254649/,/name/nm0001148/,/name/nm1273669/"
tt3696192,Singh Is Bliing,2015,action,A lazy youth failing to take up any responsibility is sent to work with his father's friend in Goa where he meets a woman who has problems of her own.,Prabhu Deva,/name/nm0222150/,"Akshay Kumar, 
Amy Jackson, 
Lara Dutta, 
Kay Kay Menon","/name/nm0474774/,/name/nm3367112/,/name/nm1069034/,/name/nm1946407/"
tt12687276,Kala,2021,action,A psychological thriller that revolves around Shaji who faces an intriguing conflict with the many layered shades of human behavior.,Rohith V.S.,/name/nm7909553/,"Tovino Thomas, 
Sumesh Moor, 
Lal, 
Divya Pillai","/name/nm5732707/,/name/nm10879127/,/name/nm0482309/,/name/nm5346772/"
tt2555958,Arrambam,2013,action,A mysterious man along with a young computer hacker tries to unveil a major government conspiracy which resulted in several bloody deaths.,Vishnuvardhan,/name/nm3315387/,"Ajith Kumar, 
Arya, 
Nayanthara, 
Taapsee Pannu","/name/nm0015001/,/name/nm1951127/,/name/nm1521381/,/name/nm3966456/"
tt10004944,Aporia,2019,action,"Residents of the town are captured by an unknown armed group. They start experimenting on humans, but experiments fail because of some unstable situations. Therefore, the unsuccessful ...                See full summary »",Rec Revan,/name/nm10047855/,"Aysel Yusubova, 
Perviz Ismayilov, 
Rahim Gojayev, 
Lala Mammad","/name/nm10540151/,/name/nm10540152/,/name/nm10747589/,/name/nm10784917/"
tt10767976,Fatteshikast,2019,action,"Fatteshikast is a Marathi movie starring Chinmay Mandlekar, Mrinal Kulkarni, Annup Sonii, Ankit Mohan, Mrunmayee Deshpande, Nikhil Raut and Sameer Dharmadhikari in prominent roles. It is a drama directed by Digpal Lanjekar.",Digpal Lanjekar,/name/nm9829530/,"Mrinal Kulkarni, 
Chinmay Mandlekar, 
Harish Dudhade, 
Ajay Purkar","/name/nm0474604/,/name/nm2346665/,/name/nm10509380/,/name/nm5678959/"
tt0071089,99 and 44/100% Dead!,1974,action,"Uncle Frank Kelly calls on Harry Crown to help him in a gang war. The war becomes personal when Harry's new girlfriend is kidnapped by Uncle Frank's enemy, Big Eddie.",John Frankenheimer,/name/nm0001239/,"Richard Harris, 
Chuck Connors, 
Edmond O'Brien, 
Bradford Dillman","/name/nm0001321/,/name/nm0168035/,/name/nm0639529/,/name/nm0226947/"
tt10228618,The Mick and the Trick,2022,action,An Irish hit man working for a Cuban crime boss and the IRA tries to leave his life of crime with the help of a savvy hooker.,Tom DeNucci,/name/nm3848723/,"Peter Greene, 
Federico Castelluccio, 
Richard Kline, 
John Fiore","/name/nm0338886/,/name/nm0144843/,/name/nm0459658/,/name/nm0278468/"
tt0091815,Quiet Cool,1986,action,Joe Dylanne is a plainclothes NYC cop with a badge... and a robust personality. He always resorts to unconventional methods in order to capture the city's slickest criminals. When Dylanne ...                See full summary »,Clay Borris,/name/nm0097379/,"James Remar, 
Daphne Ashbrook, 
Adam Coleman Howard, 
Jared Martin","/name/nm0001664/,/name/nm0038695/,/name/nm0170901/,/name/nm0552474/"
tt16118378,Di Renjie zhi hui gui chimu,2021,action,"\"During the Empress Wu Zetian's reign, Detective Dee supervised the case of \"\"Red-eyed monster\"\" causing trouble and eliminated Prince Wu Minzhi",who tried to usurp power and seize the throne,"preserving the stability of Jiangshan.\"",Zhihong Chen,/name/nm10443573/
tt13057076,Battle in Space: The Armada Attacks,2021,action,A series of shorts depicting a future in 2420 after aliens and powerful space wizards enslaved human villages until a group of rebels organize a counter attack against their alien overlords by piloting fully loaded spaceships.,"Andrew Jaksch, 
Lukas Kendall, 
Toby Rawal, 
Scott Robson, 
Sanjay F. Sharma",/name/nm10987604/,"Declan Churchill Carter, 
Philip Cristian Claassen, 
Tom Farrah, 
Jess Gabor","/name/nm0447620/,/name/nm11881217/,/name/nm11881218/,/name/nm2326633/,/name/nm6236073/,/name/nm2650423/,/name/nm7270266/,/name/nm6373769/"
tt1193460,Bareuge salja,2007,action,"Things get out of control when Doman, an eager and saintly traffic cop, is asked the play the role of the bank robber in a robbery intervention police training program.",Hee-chan Ra,/name/nm2943912/,"Jae-yeong Jeong, 
Byung-ho Son, 
Young-eun Lee, 
Chang-Seok Ko","/name/nm1045684/,/name/nm0814171/,/name/nm1617772/,/name/nm2944077/"
tt0044324,Above and Beyond,1952,action,Col. Paul Tibbets piloted the plane that dropped the atomic bomb on Hiroshima in World War II.,"Melvin Frank, 
Norman Panama",/name/nm0291035/,"Robert Taylor, 
Eleanor Parker, 
James Whitmore, 
Larry Keating","/name/nm0659085/,/name/nm0001791/,/name/nm0662223/,/name/nm0926235/,/name/nm0444122/"
tt0997084,One Piece: Chopper's Kingdom in the Strange Animal Island,2002,action,"As the Straw Hat Pirates sail through the Grand Line. Chopper has been teased by Usopp about him not being brave enough to face dangers like a real pirate. They spot an upcoming island, and...                See full summary »",Junji Shimizu,/name/nm2910657/,"Takeshi Aono, 
Masashi Ebara, 
Toshiko Fujita, 
Daisuke Gôri","/name/nm0031844/,/name/nm0247929/,/name/nm0297847/,/name/nm0351338/"
tt2231208,Rio 2096: A Story of Love and Fury,2013,action,"Revolves around the love between an immortal hero and Janaína, the woman he has been in love with for 600 years, through Brazil's colonization, slavery, military regime and the future, in 2096, in the midst of wars for water.","Luiz Bolognesi, 
Jean Cullen De Moura, 
Marcelo Fernandes De Moura",/name/nm0093252/,"Selton Mello, 
Camila Pitanga, 
Rodrigo Santoro, 
Carlos Alayeto","/name/nm0210485/,/name/nm0210487/,/name/nm0578080/,/name/nm0685639/,/name/nm0763928/,/name/nm8280833/"
tt4737772,All She Wrote,2018,action,"When Aaron, an ex-fighter, turns to music after years of being knocked around and left with permanent mental disabilities, falls for Jana, an off-centered Bulgarian immigrant living in New ...                See full summary »",Niki Iliev,/name/nm2965829/,"Gary Dourdan, 
James Tumminia, 
Bashar Rahal, 
Anton Poriazov","/name/nm0235427/,/name/nm0876544/,/name/nm0706666/,/name/nm5851834/"
tt3677840,Angel of Reckoning,2016,action,"Rachel, a female war veteran, returns home only to launch her own personal vendetta against the criminal underworld when a family member mysteriously dies. The underworld kingpin rules with...                See full summary »",Len Kabasinski,/name/nm1363725/,"Jessica Kabasinski, 
Donna Hamblin, 
Jasmin St. Claire, 
Lisa Neeld","/name/nm5686541/,/name/nm0357405/,/name/nm0820580/,/name/nm0624178/"
tt0102804,The Roller Blade Seven,1991,action,"In a futuristic society, a sword-wielding roller skater fights evil ninjas, punk roller skaters and is sent on an important rescue mission",Donald G. Jackson,/name/nm0413459/,"Scott Shaw, 
Frank Stallone, 
Karen Black, 
Don Stroud","/name/nm0002396/,/name/nm0821734/,/name/nm0000947/,/name/nm0835144/"
tt23630864,The Tipping Point,2022,action,A criminal investigation uncovers the truth about the death of a schoolgirl.,David Lam,/name/nm0482595/,"Yiwei Zhou, 
Hailu Qin, 
Julian Cheung, 
Jinsong Wang","/name/nm2489423/,/name/nm0702656/,/name/nm0156492/,/name/nm0910948/"
