movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt14538850,Ted Bundy: American Boogeyman,crime,"The intrepid FBI agents Kathleen McChesney and Robert Ressler, organize one of the largest manhunt in history to apprehend America's most infamous serial killer, Ted Bundy.",Daniel Farrands,Chad Michael Murray,Holland Roden,Jake Hays
tt0048261,Kiss Me Deadly,crime,"\"A doomed female hitchhiker pulls Mike Hammer into a deadly whirlpool of intrigue, revolving around a mysterious \"\"great whatsit\"\".\"",Robert Aldrich,Ralph Meeker,Albert Dekker,Paul Stewart
tt0072979,Female Trouble,crime,"A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",John Waters,Divine,David Lochary,Mary Vivian Pearce
tt8739752,The Collini Case,crime,A young lawyer stumbles upon a vast conspiracy while investigating a brutal murder case.,Marco Kreuzpaintner,Elyas M'Barek,Alexandra Maria Lara,Heiner Lauterbach
tt0116421,The Glimmer Man,crime,"\"Two cops are forced to work together to solve a chain of mysterious killings by a killer nicknamed \"\"The Family Man\"\".\"",John Gray,Steven Seagal,Keenen Ivory Wayans,Bob Gunton
tt0118541,8 Heads in a Duffel Bag,crime,"A mob bagman finds that his luggage, containing the proof of his gang's latest hit, has been switched.",Tom Schulman,Joe Pesci,Andy Comeau,Kristy Swanson
tt0110857,Police Academy: Mission to Moscow,crime,The Russian government hires the veterans of the Police Academy (1984) to help deal with the Mafia.,Alan Metter,G.W. Bailey,George Gaynes,Michael Winslow
tt5129682,King Cobra,crime,"Veteran gay pornography producer Stephen battles two rival producers over the rights to his underage porn star creation, Brent Corrigan, with deadly results.",Justin Kelly,Garrett Clayton,Christian Slater,Molly Ringwald
tt10243992,I'm Your Woman,crime,"In this 1970s set crime drama, a woman is forced to go on the run after her husband betrays his partners, sending her and her baby on a dangerous journey.",Julia Hart,Rachel Brosnahan,Marsha Stephanie Blake,Arinzé Kene
tt0349467,Freedomland,crime,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,Joe Roth,Julianne Moore,Samuel L. Jackson,Edie Falco
tt0464913,"OSS 117: Cairo, Nest of Spies",crime,"Secret agent OSS 117 foils Nazis, beds local beauties, and brings peace to the Middle East.",Michel Hazanavicius,François Damiens,Jean Dujardin,Khalid Maadour
tt0951216,Mad Money,crime,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.,Callie Khouri,Diane Keaton,Queen Latifah,Katie Holmes
tt0988047,Traitor,crime,"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn.",Jeffrey Nachmanoff,Don Cheadle,Guy Pearce,Archie Panjabi
tt0085615,Gorky Park,crime,A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.,Michael Apted,William Hurt,Lee Marvin,Brian Dennehy
tt0054084,Midnight Lace,crime,"In London, a recently wed American woman's sanity comes into question after she claims to be the victim of a threatening stalker.",David Miller,Doris Day,Rex Harrison,John Gavin
tt0060490,Harper,crime,"Lew Harper, a cool private investigator, is hired by a wealthy California matron to locate her kidnapped husband.",Jack Smight,Paul Newman,Lauren Bacall,Julie Harris
tt0173716,Cecil B. Demented,crime,An insane independent film director and his renegade group of teenage filmmakers kidnap an A-list Hollywood actress and force her to star in their underground film.,John Waters,Melanie Griffith,Stephen Dorff,Alicia Witt
tt8128276,Ted K,crime,"An exploration of Ted Kaczynski's life in Lincoln, Montana in the years leading up to his arrest as The Unabomber.",Tony Stone,Sharlto Copley,Drew Powell,Christian Calloway
tt0074901,Mikey and Nicky,crime,"Nicky is on the run from the mob, and he turns to old pal Mikey for help.",Elaine May,Rose Arrick,Carol Grace,William Hickey
tt3390572,Haider,crime,"A young man returns to Kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate.",Vishal Bhardwaj,Shahid Kapoor,Tabu,Shraddha Kapoor
tt20330434,The Crime Is Mine,crime,"Madeleine Verdier, a penniless actress is accused of the murder of a famous producer. With the help of her best friend she proves that, she is acquitted for self-defense. Then begins a life of glory and success, until truth comes to light.",François Ozon,Nadia Tereszkiewicz,Rebecca Marder,Isabelle Huppert
tt0780548,Kid Cannabis,crime,An eighteen year old high school drop out and his twenty-seven year old friend start trafficking marijuana across the border of Canada in order to make money and their lives are changed forever.,John Stockwell,Jonathan Daniel Brown,Kenny Wormald,Aaron Yoo
tt9541602,Extreme Job,crime,"A police undercover operation takes a delicious, unexpected turn.",Byeong-heon Lee,Seung-ryong Ryu,Lee Hanee,Jin Seon-kyu
tt3181776,Momentum,crime,Four criminals steal diamonds from a safe-deposit box in Cape Town00including a drive containing a US senator's evil plans. He'll do anything to get it back from Alexis Olga Kurylenko.,Stephen S. Campanelli,Olga Kurylenko,James Purefoy,Morgan Freeman
tt0291341,Mean Machine,crime,A football star jailed for assault leads a group of inmates in a match against prison guards.,Barry Skolnick,Vinnie Jones,David Kelly,David Hemmings
tt21916206,The Perfumier,crime,"A police detective tries to get back her boyfriend as well as her sense of smell, as she gets help from a perfume maker who uses deadly methods to find the perfect fragrance.",Nils Willbrandt,Sólveig Arnarsdóttir,August Diehl,Robert Finster
tt0079104,"Emanuelle, Queen of Sados",crime,"A woman struggles to keep her stepdaughter from harms way after she hires an assassin to kill her husband, but the hitman turns and blackmails her for the crime.",Ilias Mylonakos,Laura Gemser,Gabriele Tinti,Livia Russo
tt0110186,Jason's Lyric,crime,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",Doug McHenry,Allen Payne,Jada Pinkett Smith,Bokeem Woodbine
tt0039208,Boomerang!,crime,The true story of a prosecutor's fight to prove the innocence of a man accused of a notorious murder.,Elia Kazan,Dana Andrews,Jane Wyatt,Lee J. Cobb
tt13212978,Joker: Part II,crime,A continuing character study of the misfortunate Arthur Fleck and his evolution as the Clown Prince of Gotham.,Jake Olive,Jake Olive,David Carrozzo,Amie Olive
tt0124901,Thursday,crime,A former L.A. drug dealer has moved to Houston to make a new life for himself as a married architect. Everything falls apart when he is suddenly visited by one of his former cohorts who comes carrying heroin.,Skip Woods,Thomas Jane,Aaron Eckhart,Paulina Porizkova
tt0297721,All About Lily Chou-Chou,crime,"The problematic lives of teenager students for whom the singer Lily Chou-Chou's dreamy music is the only way to escape an alienating, violent and insensitive society.",Shunji Iwai,Hayato Ichihara,Shûgo Oshinari,Ayumi Ito
tt0083806,Deathtrap,crime,A Broadway playwright puts murder in his plan to take credit for a student's play.,Sidney Lumet,Michael Caine,Christopher Reeve,Dyan Cannon
tt0109578,Death Wish: The Face of Death,crime,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",Allan A. Goldstein,Charles Bronson,Lesley-Anne Down,Michael Parks
tt0485851,The Air I Breathe,crime,"A drama based on an ancient Chinese proverb that breaks life down into four emotional cornerstones: happiness, pleasure, sorrow and love. A businessman bets his life on a horse race; a gangster sees the future; a pop star falls prey to a crime boss; a doctor must save the love of his life.",Jieho Lee,Brendan Fraser,Sarah Michelle Gellar,Andy Garcia
tt0315297,Twisted,crime,"Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.",Philip Kaufman,Ashley Judd,Samuel L. Jackson,Andy Garcia
tt10948718,The Heist of the Century,crime,"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina when they rob the Banco Río branch in Acassuso.",Ariel Winograd,Guillermo Francella,Diego Peretti,Luis Luque
tt0082949,The Professional,crime,"Victim of a plot which has resulted in his imprisonment in a Central African jail for two years, a French secret agent arrives in Paris to settle accounts.",Georges Lautner,Jean-Paul Belmondo,Jean Desailly,Cyrielle Clair
tt0072973,"Farewell, My Lovely",crime,"Los Angeles private eye Philip Marlowe is hired by paroled convict Moose Malloy to find his girlfriend Velma, former seedy nightclub dancer.",Dick Richards,Robert Mitchum,Charlotte Rampling,John Ireland
tt1934231,Delhi Belly,crime,Three struggling room-mates unknowingly become potential prey of a ruthless gangster.,"Abhinay Deo, 
Akshat Verma",Imran Khan,Vir Das,Kunaal Roy Kapur
tt9817070,Just 6.5,crime,"The police are after a drug lord named Naser Khakzad, but when they finally manage to catch him, he tries whatever he can think of to escape and save his family.",Saeed Roustayi,Payman Maadi,Navid Mohammadzadeh,Parinaz Izadyar
tt0046414,Beat the Devil,crime,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen...",John Huston,Humphrey Bogart,Jennifer Jones,Gina Lollobrigida
tt6550808,The Cleaner,crime,A middle-aged house cleaner gets caught up in a violent crime after being hired to locate a client's estranged son.,Erin Elders,Eden Brolin,Shelley Long,Matty Cardarople
tt0080707,The Exterminator,crime,"A man's best friend is killed on the streets of New York City. The man (Robert Ginty) then transforms into a violent killer, turning New York City into a great war zone, and Christopher George is the only one to stop him.",James Glickenhaus,Robert Ginty,Samantha Eggar,Christopher George
tt0218817,Antitrust,crime,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,Peter Howitt,Ryan Phillippe,Tim Robbins,Rachael Leigh Cook
tt0059793,That Darn Cat!,crime,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.",Robert Stevenson,Hayley Mills,Dean Jones,Dorothy Provine
tt6418918,Little Woods,crime,"In Little Woods North Dakota, two estranged sisters are driven to extremes when their mother dies, leaving them with one week to pay back her mortgage.",Nia DaCosta,Tessa Thompson,Lily James,Luke Kirby
tt0070350,The Mack,crime,Goldie returns from five years at the state pen and winds up King of the pimping game. Trouble comes in the form of two corrupt white cops and a crime lord who wants him to return to the small time.,Michael Campus,Max Julien,Don Gordon,Richard Pryor
tt0138946,The Yards,crime,Leo is released from prison after serving time for car theft. His plan to go straight falls apart when he meets his corrupt uncle for a job and later an old friend working there. It culminates at the (railroad) yards.,James Gray,Mark Wahlberg,Joaquin Phoenix,Charlize Theron
tt0102293,Story of Ricky,crime,"Riki-Oh, a young man who has superhuman strength, is incarcerated in a private prison, where inmates are treated like slaves. He is forced to use his unstoppable form of martial arts to destroy the corrupt officials and their lackeys.",Ngai Choi Lam,Siu-Wong Fan,Mei Sheng Fan,Ka-Kui Ho
tt0203975,Tart,crime,"A portrait of the increasingly desperate attempts of a teenage Manhattan girl to find love and kinship, in a world that never reciprocates.",Christina Wayne,Dominique Swain,Brad Renfro,Bijou Phillips
tt4060866,Code of Honor,crime,"When his family is murdered, a Special Ops operative turns vigilante. Can his former protégé, now an FBI agent, stop him before mobsters and police close in?",Michael Winnick,Steven Seagal,Craig Sheffer,James Russo
tt0246464,Big Trouble,crime,"The lives of several Miami denizens, from ad agents to gunrunners to street thugs to law enforcement to school-children, intersect with humorous and dangerous results.",Barry Sonnenfeld,Tim Allen,Rene Russo,Stanley Tucci
