movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0036731,Cry of the Werewolf,romance,A young woman raised by gypsies hides a deadly secret which she will do anything to protect.,Henry Levin,Nina Foch,Stephen Crane,Osa Massen
tt0084873,Vokzal dlya dvoikh,romance,A waitress from the provincial railway station falls in love with an accidental passenger. Before this passenger lies the menace of distant prison for the crime he didn't commit.,Eldar Ryazanov,Lyudmila Gurchenko,Oleg Basilashvili,Nikita Mikhalkov
tt0025173,The Girl from Missouri,romance,Chorus girl Eadie is determined to marry a millionaire without sacrificing her virtue.,"Jack Conway, 
Sam Wood",Jean Harlow,Franchot Tone,Lionel Barrymore
tt0037096,Mrs. Parkington,romance,"A widowed matriarch reminisces about her family fortunes, including her romance with a financier/mine owner.",Tay Garnett,Greer Garson,Walter Pidgeon,Edward Arnold
tt2229313,Object of Beauty,romance,A look at 15 years in the life of a woman based in the art world.,Amy Adams,"","",""
tt1602585,Ye Maaya Chesave,romance,"Karthik, an engineering graduate, wants to make films. He falls in love with Jessie, his neighbour, but her father opposes their relationship due to religious differences.",Gautham Vasudev Menon,Naga Chaitanya Akkineni,Samantha Ruth Prabhu,Krishnudu
tt0039437,Green Dolphin Street,romance,"A young man loved by two sisters becomes a naval officer and sails to New Zealand, where he drunkenly writes a marriage proposal to the wrong sister, profoundly affecting the life of the other.",Victor Saville,Van Heflin,Lana Turner,Donna Reed
tt9653184,Ulan,romance,"Maya (Lustre) is a girl who has always held a pessimistic view of the rain, reminding her of failed love and other depressing things. Will the rain ever stop her in her journey to overcome past heartaches?",Irene Villamor,Nadine Lustre,Carlo Aquino,Elia Ilano
tt2140315,Raaz 3,romance,"When an ingénue's sudden popularity threatens to shove her out of the spotlight, a movie star uses black magic in an attempt to derail her career.",Vikram Bhatt,Bipasha Basu,Emraan Hashmi,Esha Gupta
tt22743064,Yaariyan 2,romance,"A fun roller coaster ride about three young people reach Bangalore to dream, discover and explore, relocate to Bangalore where they face challenges that transform their lives.","Radhika Rao, 
Vinay Sapru",Yash Dasgupta,Pearl V Puri,Divya Khosla Kumar
tt0304040,French Lolita,romance,Add a Plot,Pierre B. Reinhard,Cécile Fleury,Richard Sun,""
tt12953548,Super Sharanya,romance,"Sharanya, a shy and introverted person, is a native of Kollengode, Palakkad who moves to Thrissur to pursue engineering. She finds it difficult to cope with her new surroundings in college and her hostel.",Girish A.D.,Anaswara Rajan,Mamitha Baiju,Naslen
tt0213969,Padaiyappa,romance,"The death of Padaiyappa's father destroys his family. But his luck changes, and he is able to lead a prosperous life, until his nemesis plots to ruin his happiness once more.",K.S. Ravikumar,Shivaji Ganesan,Rajinikanth,Ramya Krishnan
tt5665040,Suddenly Seventeen,romance,"A 28-year-old woman who is unhappy in her marriage eats a piece of strange chocolate which transports her back to her 17-year-old self, the time before she met her husband.",Mo Zhang,Ni Ni,Wallace Huo,Su Ma
tt0085973,La mujer del juez,romance,"Paz and Miguel have a seemingly happy marriage. But after moving to Logroño, where Miguel has been transferred as a judge, their life as a couple falls into monotony and suffers a serious ...                See full summary »",Francisco Lara Polop,Norma Duval,Héctor Alterio,Manuel Tejada
tt0025601,One Night of Love,romance,"Mary Barrett is an aspiring Opera singer who is taken under the wings of a famous operatic maestro, Guilio Monterverdi. After spending endless working hours together and arguing, their ...                See full summary »",Victor Schertzinger,Grace Moore,Tullio Carminati,Lyle Talbot
tt8676044,Her Sey Seninle Güzel,romance,"Deniz goes to Izmir when she sees the danger of losing her great love Emre,who has not succeeded in forgetting. Melisa, who is competing to steal Emre's heart.",Cem Karci,Burcu Biricik,Mert Firat,Hazar Ergüçlü
tt14658038,Any Other Night,romance,"Freshly dumped Maggie (Jacobs) and flailing cab driver Max (Kenzari) meet the night of a crippling transit strike, with the latter loading all of Maggie's worldly possessions into the back ...                See full summary »",Michiel ten Horn,Gillian Jacobs,Marwan Kenzari,""
tt0038239,Week-End at the Waldorf,romance,The misadventures of a group of diverse guests at the Waldorf Astoria hotel in Manhattan.,Robert Z. Leonard,Ginger Rogers,Lana Turner,Walter Pidgeon
tt0026406,The Ghost Goes West,romance,"A haunted Scottish castle is dismantled and transported to Florida, bringing the family ghost along with it.",René Clair,Robert Donat,Jean Parker,Eugene Pallette
tt1334605,The Red Man's View,romance,"A film about a Shoshone band who lived in a secluded valley in the 1860's, during the time of the last 'Free' roaming Native Americans in the midst of the American Civil War. They are discovered by a group of Union soldiers and squatters, and forced to move from their home. They are moved from valley to valley as the Union takes more and more of their land in a plan to eradicate the country of '...                See full summary »",Thomas R. Bond II,Elaine Miles,Zahn McClarnon,Michael Spears
tt0363504,Bigger Than the Sky,romance,"A man with a boring personality, job, life, and dumped by girlfriend, auditions at the community theater and gets the lead role as Cyrano despite no acting experience. It changes his life forever.",Al Corley,Marcus Thomas,Amy Smart,John Corbett
tt2298990,Life Is Beautiful,romance,"It is a coming of age story of six youngsters, set in the beautiful nostalgic world of a working-middle class neighborhood. The film tracks their journey through the different seasons, ...                See full summary »",Sekhar Kammula,Abijeet Duddala,Kaushik,Sudhakar Komakula
tt0340919,Puerto Vallarta Squeeze,romance,"An American government hitman on the run, makes a pact with two travellers to help him disappear into the Mexican jungle.",Arthur Allan Seidelman,Scott Glenn,Craig Wasson,Giovanna Zacarías
tt0255112,Dhaai Akshar Prem Ke,romance,"Karan Khanna is an orphan and a captain in the Rajputana Armed Forces. He's madly in love with beautiful model Nisha, with whom he plans to tie the knot during his next leave. On the way to...                See full summary »",Raj Kanwar,Abhishek Bachchan,Aishwarya Rai Bachchan,Amrish Puri
tt0924258,Ninnu Choodalani,romance,The twin cities sport two sweet shop giants in the form of Siva Reddy (K Vishwanath) and Sahadeva Reddy (Kaikala Satyanarayana). Venu (Jr. NTR) is the teenage grandson of Siva Reddy and ...                See full summary »,V.R. Pratap,M.S. Narayana,Maharshi Raghava,Sivaji Raja
tt0374279,Turn Left at the End of the World,romance,"As a family from India moves in to a desert neighborhood in Southern Israel in the 1960's, the family's eldest, beautiful daughter discovers friendship and romance with the lovely local ...                See full summary »",Avi Nesher,Neta Garty,Liraz Charhi,Aure Atika
tt5240352,Monchuri,romance,"Institute of Ten-fold Mastery(Dash Mahabidyalay). It is an unbelievable college at Taskar Nagar. The syllabus includes Bank rubbery honours, pick pocket honours, snatching honours, filching...                See full summary »",Premasish Dey,Koneenica Banerjee,Damini Basu,Biswanath Bose
tt7830888,The Ex-File 3: Return of the Exes,romance,A couples relationship is tested by the untimely appearances of their exes!,Yusheng Tian,Geng Han,Ryan Zheng,Kelly Yu
tt0071550,The Slap,romance,Geography professor Jean has divorced his wife. His mistress has also left him. He has to do everything he can to be able to win his young daughter Isabelle's love and affection.,Claude Pinoteau,Lino Ventura,Annie Girardot,Isabelle Adjani
tt0162711,Trixie,romance,"An eccentric, unconventional woman whose naive aspirations to rise from her job as a security guard to full-fledged private eye lead her into a tangled PL: mess.",Alan Rudolph,Emily Watson,Dermot Mulroney,Nick Nolte
tt5892354,Angel,romance,"Devastated with grief after the mysterious disappearance of her magician lover, Louise is sent to a psychiatric asylum. Nine months later, she gives birth to Angel, a baby boy with an ...                See full summary »",Harry Cleven,Hannah Boudreau,Maya Dory,Fleur Geffrier
tt0484039,Glue,romance,"Aimless and uncertain, a group of teenagers go through an intense coming-of-age experience in their small desert town.",Alexis Dos Santos,Nahuel Pérez Biscayart,Nahuel Viale,Inés Efron
tt0498525,Lissi und der wilde Kaiser,romance,A send-up of the Sissi trilogy.,Michael Herbig,Lotte Ledl,Waldemar Kobus,Christian Tramitz
tt0244709,Pavilion of Women,romance,"With World War 2 looming, a prominent family in China must confront the contrasting ideas of traditionalism, communism and Western thinking, while dealing with the most important ideal of all: love and its meaning in society.",Ho Yim,Willem Dafoe,Luo Yan,Sau Sek
tt0291928,G,romance,"\"\"\"G\"\" is a Gatsbyesque love story set against Hip-Hop's invasion of the Hamptons.\"",Christopher Scott Cherot,Richard T. Jones,Blair Underwood,Chenoa Maxwell
tt0063171,The Snow Woman,romance,The lives of a master sculptor and his young apprentice are changed forever when they meet an evil witch during a snow storm.,Tokuzô Tanaka,Shiho Fujimura,Akira Ishihama,Machiko Hasegawa
tt11474750,Dhakad Chhora,romance,A fearless boy who falls in love with a Muslim girl who studies with him and does not want both of his family to be together.,Dinesh Chaudhary,Uttar Kumar,Suman Negi,Kalpana Chauhwan
tt5502766,Phillauri,romance,"A man must marry a tree to ward off threats to his love-life, but the tree turns out to have more spirit than the man bargained for.",Anshai Lal,Anushka Sharma,Diljit Dosanjh,Suraj Sharma
tt0289152,Deseo,romance,In 1945 Spain a young man with Nazi contacts fell in love with a left wing family woman.,Gerardo Vera,Leonor Watling,Leonardo Sbaraglia,Cecilia Roth
tt4108068,Wednesdays don't exist,romance,Three men and three women cross each others' paths at different times and places in Madrid during their daily life and amorous pursuits.,Peris Romano,Eduardo Noriega,Inma Cuesta,Alexandra Jiménez
tt0358148,Shut Up and Kiss Me!,romance,"Ryan and Pete are 27-year old best friends in Miami, born on the same day and each searching for the perfect woman. Ryan is a rookie stockbroker living with his psychic Mom. Pete is a slick...                See full summary »",Gary Brockette,Christopher Daniel Barnes,Kristin Richardson,Yelba Osorio
tt5576174,Remember You,romance,"A man calling himself Jin-young walks into a police station to report a missing person: himself. Starting at the end of the story, Jin-young is revealed to be be Suk-won, a lawyer suffering...                See full summary »",Yoon-Jung Lee,Sung-Woo Bae,Sin Dong-ryeok,Yi-jin Jo
tt0030302,Just Around the Corner,romance,"\"Shirley helps her idealistic architect father get his dream of a slum-clearance project; the little miss dances with Bill \"\"Bojangles\"\" Robinson. Based on Paul Gerard Smith's book \"\"Lucky Penny.\"\"\"",Irving Cummings,Shirley Temple,Joan Davis,Charles Farrell
tt5712058,Premam,romance,Vikram falls in love with three women at different stages of his life which changes him as a person until he finally meets the love of his life.,Chandoo Mondeti,Naga Chaitanya Akkineni,Shruti Haasan,Madonna Sebastian
tt0040104,Apartment for Peggy,romance,A retired professor rents his attic apartment to pregnant Peggy and her GI-Bill-student husband. The professor ponders if his life is no longer useful while the young couple faces the challenges shared with many WW II veterans' families.,George Seaton,Jeanne Crain,William Holden,Edmund Gwenn
